,date,temperature_c,relative_humidity_percentage,precipitation_percentage,latitude,longitude
0,2025-05-24 00:00:00+00:00,10.860499,97.0,0.6,54.70522,-3.3059
1,2025-05-24 01:00:00+00:00,11.5605,100.0,0.3,54.70522,-3.3059
2,2025-05-24 02:00:00+00:00,12.5605,100.0,0.5,54.70522,-3.3059
3,2025-05-24 03:00:00+00:00,12.6605,100.0,0.5,54.70522,-3.3059
4,2025-05-24 04:00:00+00:00,12.5605,99.0,0.0,54.70522,-3.3059
5,2025-05-24 05:00:00+00:00,12.3105,99.0,0.6,54.70522,-3.3059
6,2025-05-24 06:00:00+00:00,12.6605,98.0,0.0,54.70522,-3.3059
7,2025-05-24 07:00:00+00:00,12.610499,98.0,0.0,54.70522,-3.3059
8,2025-05-24 08:00:00+00:00,13.1605,96.0,0.0,54.70522,-3.3059
9,2025-05-24 09:00:00+00:00,14.110499,94.0,0.0,54.70522,-3.3059
10,2025-05-24 10:00:00+00:00,14.4605,92.0,0.0,54.70522,-3.3059
11,2025-05-24 11:00:00+00:00,13.5105,95.0,0.0,54.70522,-3.3059
12,2025-05-24 12:00:00+00:00,13.8105,92.0,0.0,54.70522,-3.3059
13,2025-05-24 13:00:00+00:00,13.110499,95.0,0.0,54.70522,-3.3059
14,2025-05-24 14:00:00+00:00,12.6605,97.0,0.1,54.70522,-3.3059
15,2025-05-24 15:00:00+00:00,13.0605,96.0,0.0,54.70522,-3.3059
16,2025-05-24 16:00:00+00:00,12.9605,96.0,0.0,54.70522,-3.3059
17,2025-05-24 17:00:00+00:00,12.8105,97.0,0.0,54.70522,-3.3059
18,2025-05-24 18:00:00+00:00,12.4105,99.0,0.9,54.70522,-3.3059
19,2025-05-24 19:00:00+00:00,11.9105,100.0,1.9,54.70522,-3.3059
20,2025-05-24 20:00:00+00:00,12.0105,100.0,0.5,54.70522,-3.3059
21,2025-05-24 21:00:00+00:00,11.860499,100.0,0.2,54.70522,-3.3059
22,2025-05-24 22:00:00+00:00,11.9605,100.0,1.0,54.70522,-3.3059
23,2025-05-24 23:00:00+00:00,12.110499,99.0,1.5,54.70522,-3.3059
24,2025-05-25 00:00:00+00:00,11.9105,99.0,0.4,54.70522,-3.3059
25,2025-05-25 01:00:00+00:00,11.9105,98.0,0.4,54.70522,-3.3059
26,2025-05-25 02:00:00+00:00,11.5605,96.0,0.2,54.70522,-3.3059
27,2025-05-25 03:00:00+00:00,11.1605,95.0,0.0,54.70522,-3.3059
28,2025-05-25 04:00:00+00:00,10.5605,95.0,1.6,54.70522,-3.3059
29,2025-05-25 05:00:00+00:00,9.6605,91.0,0.0,54.70522,-3.3059
30,2025-05-25 06:00:00+00:00,9.4105,88.0,0.0,54.70522,-3.3059
31,2025-05-25 07:00:00+00:00,9.2105,88.0,0.0,54.70522,-3.3059
32,2025-05-25 08:00:00+00:00,9.9105,82.0,0.0,54.70522,-3.3059
33,2025-05-25 09:00:00+00:00,8.7605,91.0,1.1,54.70522,-3.3059
34,2025-05-25 10:00:00+00:00,10.110499,81.0,0.0,54.70522,-3.3059
35,2025-05-25 11:00:00+00:00,9.6605,83.0,0.0,54.70522,-3.3059
36,2025-05-25 12:00:00+00:00,10.2605,73.0,0.1,54.70522,-3.3059
37,2025-05-25 13:00:00+00:00,10.8105,65.0,0.0,54.70522,-3.3059
38,2025-05-25 14:00:00+00:00,8.7605,90.0,0.9,54.70522,-3.3059
39,2025-05-25 15:00:00+00:00,10.6605,75.0,0.3,54.70522,-3.3059
40,2025-05-25 16:00:00+00:00,10.1605,81.0,0.0,54.70522,-3.3059
41,2025-05-25 17:00:00+00:00,10.7105,71.0,0.0,54.70522,-3.3059
42,2025-05-25 18:00:00+00:00,7.0105,91.0,0.8,54.70522,-3.3059
43,2025-05-25 19:00:00+00:00,8.1605,92.0,0.0,54.70522,-3.3059
44,2025-05-25 20:00:00+00:00,7.2605,89.0,0.7,54.70522,-3.3059
45,2025-05-25 21:00:00+00:00,6.4605,95.0,0.0,54.70522,-3.3059
46,2025-05-25 22:00:00+00:00,7.3605003,88.0,0.5,54.70522,-3.3059
47,2025-05-25 23:00:00+00:00,7.6604996,93.0,0.0,54.70522,-3.3059
48,2025-05-26 00:00:00+00:00,7.9104996,91.0,0.1,54.70522,-3.3059
49,2025-05-26 01:00:00+00:00,8.0605,88.0,0.0,54.70522,-3.3059
50,2025-05-26 02:00:00+00:00,8.110499,88.0,0.0,54.70522,-3.3059
51,2025-05-26 03:00:00+00:00,8.110499,86.0,0.0,54.70522,-3.3059
52,2025-05-26 04:00:00+00:00,7.9605,87.0,0.0,54.70522,-3.3059
53,2025-05-26 05:00:00+00:00,8.2605,86.0,0.0,54.70522,-3.3059
54,2025-05-26 06:00:00+00:00,8.8105,83.0,0.0,54.70522,-3.3059
55,2025-05-26 07:00:00+00:00,8.9605,82.0,0.0,54.70522,-3.3059
56,2025-05-26 08:00:00+00:00,10.1605,75.0,0.0,54.70522,-3.3059
57,2025-05-26 09:00:00+00:00,11.110499,68.0,0.0,54.70522,-3.3059
58,2025-05-26 10:00:00+00:00,10.610499,72.0,0.0,54.70522,-3.3059
59,2025-05-26 11:00:00+00:00,10.5605,74.0,0.1,54.70522,-3.3059
60,2025-05-26 12:00:00+00:00,10.2605,76.0,0.1,54.70522,-3.3059
61,2025-05-26 13:00:00+00:00,9.9105,83.0,0.4,54.70522,-3.3059
62,2025-05-26 14:00:00+00:00,9.9105,87.0,0.3,54.70522,-3.3059
63,2025-05-26 15:00:00+00:00,9.8105,89.0,0.3,54.70522,-3.3059
64,2025-05-26 16:00:00+00:00,9.110499,93.0,0.3,54.70522,-3.3059
65,2025-05-26 17:00:00+00:00,10.110499,91.0,0.1,54.70522,-3.3059
66,2025-05-26 18:00:00+00:00,9.8105,92.0,0.0,54.70522,-3.3059
67,2025-05-26 19:00:00+00:00,9.610499,93.0,0.0,54.70522,-3.3059
68,2025-05-26 20:00:00+00:00,9.8105,94.0,0.1,54.70522,-3.3059
69,2025-05-26 21:00:00+00:00,9.55,93.0,0.7,54.70522,-3.3059
70,2025-05-26 22:00:00+00:00,9.55,94.0,1.1,54.70522,-3.3059
71,2025-05-26 23:00:00+00:00,9.6,95.0,1.1,54.70522,-3.3059
72,2025-05-27 00:00:00+00:00,9.5,96.0,1.1,54.70522,-3.3059
73,2025-05-27 01:00:00+00:00,9.05,97.0,0.1,54.70522,-3.3059
74,2025-05-27 02:00:00+00:00,8.45,97.0,0.1,54.70522,-3.3059
75,2025-05-27 03:00:00+00:00,8.05,97.0,0.1,54.70522,-3.3059
76,2025-05-27 04:00:00+00:00,7.9,96.0,0.0,54.70522,-3.3059
77,2025-05-27 05:00:00+00:00,8.0,94.0,0.0,54.70522,-3.3059
78,2025-05-27 06:00:00+00:00,8.2,91.0,0.0,54.70522,-3.3059
79,2025-05-27 07:00:00+00:00,8.55,88.0,0.2,54.70522,-3.3059
80,2025-05-27 08:00:00+00:00,9.05,85.0,0.2,54.70522,-3.3059
81,2025-05-27 09:00:00+00:00,9.65,81.0,0.2,54.70522,-3.3059
82,2025-05-27 10:00:00+00:00,10.4,76.0,0.1,54.70522,-3.3059
83,2025-05-27 11:00:00+00:00,11.25,71.0,0.1,54.70522,-3.3059
84,2025-05-27 12:00:00+00:00,11.7,69.0,0.1,54.70522,-3.3059
85,2025-05-27 13:00:00+00:00,11.35,73.0,0.3,54.70522,-3.3059
86,2025-05-27 14:00:00+00:00,10.6,79.0,0.3,54.70522,-3.3059
87,2025-05-27 15:00:00+00:00,10.05,84.0,0.3,54.70522,-3.3059
88,2025-05-27 16:00:00+00:00,9.95,85.0,0.2,54.70522,-3.3059
89,2025-05-27 17:00:00+00:00,10.1,85.0,0.2,54.70522,-3.3059
90,2025-05-27 18:00:00+00:00,10.25,85.0,0.2,54.70522,-3.3059
91,2025-05-27 19:00:00+00:00,10.35,88.0,0.4,54.70522,-3.3059
92,2025-05-27 20:00:00+00:00,10.45,92.0,0.4,54.70522,-3.3059
93,2025-05-27 21:00:00+00:00,10.65,95.0,0.4,54.70522,-3.3059
94,2025-05-27 22:00:00+00:00,10.95,96.0,0.5,54.70522,-3.3059
95,2025-05-27 23:00:00+00:00,11.3,96.0,0.5,54.70522,-3.3059
96,2025-05-28 00:00:00+00:00,11.55,96.0,0.5,54.70522,-3.3059
97,2025-05-28 01:00:00+00:00,11.45,96.0,0.3,54.70522,-3.3059
98,2025-05-28 02:00:00+00:00,11.2,95.0,0.3,54.70522,-3.3059
99,2025-05-28 03:00:00+00:00,11.05,95.0,0.3,54.70522,-3.3059
100,2025-05-28 04:00:00+00:00,11.05,95.0,0.1,54.70522,-3.3059
101,2025-05-28 05:00:00+00:00,11.1,95.0,0.1,54.70522,-3.3059
102,2025-05-28 06:00:00+00:00,11.2,94.0,0.1,54.70522,-3.3059
103,2025-05-28 07:00:00+00:00,11.15,92.0,0.2,54.70522,-3.3059
104,2025-05-28 08:00:00+00:00,11.15,90.0,0.2,54.70522,-3.3059
105,2025-05-28 09:00:00+00:00,11.3,88.0,0.2,54.70522,-3.3059
106,2025-05-28 10:00:00+00:00,11.85,87.0,1.1,54.70522,-3.3059
107,2025-05-28 11:00:00+00:00,12.55,87.0,1.1,54.70522,-3.3059
108,2025-05-28 12:00:00+00:00,13.05,87.0,1.1,54.70522,-3.3059
109,2025-05-28 13:00:00+00:00,13.05,87.0,3.3,54.70522,-3.3059
110,2025-05-28 14:00:00+00:00,12.8,87.0,3.3,54.70522,-3.3059
111,2025-05-28 15:00:00+00:00,12.55,87.0,3.3,54.70522,-3.3059
112,2025-05-28 16:00:00+00:00,12.3,87.0,1.9,54.70522,-3.3059
113,2025-05-28 17:00:00+00:00,12.05,87.0,1.9,54.70522,-3.3059
114,2025-05-28 18:00:00+00:00,11.6,87.0,1.9,54.70522,-3.3059
115,2025-05-28 19:00:00+00:00,10.8,85.0,0.2,54.70522,-3.3059
116,2025-05-28 20:00:00+00:00,9.8,83.0,0.2,54.70522,-3.3059
117,2025-05-28 21:00:00+00:00,8.95,82.0,0.2,54.70522,-3.3059
118,2025-05-28 22:00:00+00:00,8.25,83.0,0.0,54.70522,-3.3059
119,2025-05-28 23:00:00+00:00,7.65,86.0,0.0,54.70522,-3.3059
120,2025-05-29 00:00:00+00:00,7.15,88.0,0.0,54.70522,-3.3059
121,2025-05-29 01:00:00+00:00,6.65,90.0,0.0,54.70522,-3.3059
122,2025-05-29 02:00:00+00:00,6.3,93.0,0.0,54.70522,-3.3059
123,2025-05-29 03:00:00+00:00,6.25,94.0,0.0,54.70522,-3.3059
124,2025-05-29 04:00:00+00:00,6.65,93.0,0.0,54.70522,-3.3059
125,2025-05-29 05:00:00+00:00,7.35,91.0,0.0,54.70522,-3.3059
126,2025-05-29 06:00:00+00:00,8.15,89.0,0.0,54.70522,-3.3059
127,2025-05-29 07:00:00+00:00,8.95,86.0,0.1,54.70522,-3.3059
128,2025-05-29 08:00:00+00:00,9.8,83.0,0.1,54.70522,-3.3059
129,2025-05-29 09:00:00+00:00,10.6,80.0,0.1,54.70522,-3.3059
130,2025-05-29 10:00:00+00:00,11.2,76.0,0.1,54.70522,-3.3059
131,2025-05-29 11:00:00+00:00,11.7,73.0,0.1,54.70522,-3.3059
132,2025-05-29 12:00:00+00:00,12.05,70.0,0.1,54.70522,-3.3059
133,2025-05-29 13:00:00+00:00,12.2,69.0,0.1,54.70522,-3.3059
134,2025-05-29 14:00:00+00:00,12.25,69.0,0.1,54.70522,-3.3059
135,2025-05-29 15:00:00+00:00,12.2,70.0,0.1,54.70522,-3.3059
136,2025-05-29 16:00:00+00:00,12.05,71.0,0.0,54.70522,-3.3059
137,2025-05-29 17:00:00+00:00,11.75,72.0,0.0,54.70522,-3.3059
138,2025-05-29 18:00:00+00:00,11.4,74.0,0.0,54.70522,-3.3059
139,2025-05-29 19:00:00+00:00,10.7,76.0,0.0,54.70522,-3.3059
140,2025-05-29 20:00:00+00:00,9.9,78.0,0.0,54.70522,-3.3059
141,2025-05-29 21:00:00+00:00,9.4,80.0,0.0,54.70522,-3.3059
142,2025-05-29 22:00:00+00:00,9.4,82.0,0.0,54.70522,-3.3059
143,2025-05-29 23:00:00+00:00,9.7,84.0,0.0,54.70522,-3.3059
144,2025-05-30 00:00:00+00:00,9.95,86.0,0.0,54.70522,-3.3059
145,2025-05-30 01:00:00+00:00,9.85,88.0,1.2,54.70522,-3.3059
146,2025-05-30 02:00:00+00:00,9.65,90.0,1.2,54.70522,-3.3059
147,2025-05-30 03:00:00+00:00,9.6,91.0,1.2,54.70522,-3.3059
148,2025-05-30 04:00:00+00:00,9.6,92.0,1.2,54.70522,-3.3059
149,2025-05-30 05:00:00+00:00,9.75,92.0,1.2,54.70522,-3.3059
150,2025-05-30 06:00:00+00:00,10.1,92.0,1.2,54.70522,-3.3059
151,2025-05-30 07:00:00+00:00,10.8,91.0,0.4,54.70522,-3.3059
152,2025-05-30 08:00:00+00:00,11.75,88.0,0.4,54.70522,-3.3059
153,2025-05-30 09:00:00+00:00,12.75,86.0,0.4,54.70522,-3.3059
154,2025-05-30 10:00:00+00:00,13.7,84.0,0.4,54.70522,-3.3059
155,2025-05-30 11:00:00+00:00,14.65,81.0,0.4,54.70522,-3.3059
156,2025-05-30 12:00:00+00:00,15.35,79.0,0.4,54.70522,-3.3059
157,2025-05-30 13:00:00+00:00,15.7,77.0,0.0,54.70522,-3.3059
158,2025-05-30 14:00:00+00:00,15.8,75.0,0.0,54.70522,-3.3059
159,2025-05-30 15:00:00+00:00,15.8,74.0,0.0,54.70522,-3.3059
160,2025-05-30 16:00:00+00:00,15.7,73.0,0.0,54.70522,-3.3059
161,2025-05-30 17:00:00+00:00,15.45,72.0,0.0,54.70522,-3.3059
162,2025-05-30 18:00:00+00:00,15.1,73.0,0.0,54.70522,-3.3059
163,2025-05-30 19:00:00+00:00,14.55,75.0,0.0,54.70522,-3.3059
164,2025-05-30 20:00:00+00:00,13.85,79.0,0.0,54.70522,-3.3059
165,2025-05-30 21:00:00+00:00,13.15,82.0,0.0,54.70522,-3.3059
166,2025-05-30 22:00:00+00:00,12.4,86.0,0.0,54.70522,-3.3059
167,2025-05-30 23:00:00+00:00,11.65,89.0,0.0,54.70522,-3.3059
168,2025-05-24 00:00:00+00:00,10.914,97.0,1.0,54.72288,-3.25057
169,2025-05-24 01:00:00+00:00,11.564,100.0,0.3,54.72288,-3.25057
170,2025-05-24 02:00:00+00:00,12.464,100.0,0.4,54.72288,-3.25057
171,2025-05-24 03:00:00+00:00,12.714,100.0,0.3,54.72288,-3.25057
172,2025-05-24 04:00:00+00:00,12.564,100.0,0.0,54.72288,-3.25057
173,2025-05-24 05:00:00+00:00,12.264,100.0,0.9,54.72288,-3.25057
174,2025-05-24 06:00:00+00:00,12.613999,99.0,0.1,54.72288,-3.25057
175,2025-05-24 07:00:00+00:00,12.514,99.0,0.0,54.72288,-3.25057
176,2025-05-24 08:00:00+00:00,12.914,98.0,0.0,54.72288,-3.25057
177,2025-05-24 09:00:00+00:00,13.863999,95.0,0.0,54.72288,-3.25057
178,2025-05-24 10:00:00+00:00,14.113999,94.0,0.0,54.72288,-3.25057
179,2025-05-24 11:00:00+00:00,13.414,96.0,0.0,54.72288,-3.25057
180,2025-05-24 12:00:00+00:00,13.664,94.0,0.0,54.72288,-3.25057
181,2025-05-24 13:00:00+00:00,13.014,97.0,0.0,54.72288,-3.25057
182,2025-05-24 14:00:00+00:00,12.564,99.0,0.1,54.72288,-3.25057
183,2025-05-24 15:00:00+00:00,12.764,98.0,0.0,54.72288,-3.25057
184,2025-05-24 16:00:00+00:00,12.613999,99.0,0.0,54.72288,-3.25057
185,2025-05-24 17:00:00+00:00,12.613999,99.0,0.0,54.72288,-3.25057
186,2025-05-24 18:00:00+00:00,12.414,100.0,0.7,54.72288,-3.25057
187,2025-05-24 19:00:00+00:00,11.914,100.0,2.0,54.72288,-3.25057
188,2025-05-24 20:00:00+00:00,12.113999,100.0,0.5,54.72288,-3.25057
189,2025-05-24 21:00:00+00:00,11.814,100.0,0.3,54.72288,-3.25057
190,2025-05-24 22:00:00+00:00,11.914,100.0,0.7,54.72288,-3.25057
191,2025-05-24 23:00:00+00:00,12.064,100.0,1.8,54.72288,-3.25057
192,2025-05-25 00:00:00+00:00,11.914,100.0,0.7,54.72288,-3.25057
193,2025-05-25 01:00:00+00:00,11.863999,98.0,0.4,54.72288,-3.25057
194,2025-05-25 02:00:00+00:00,11.414,97.0,0.2,54.72288,-3.25057
195,2025-05-25 03:00:00+00:00,11.014,96.0,0.1,54.72288,-3.25057
196,2025-05-25 04:00:00+00:00,10.414,96.0,1.4,54.72288,-3.25057
197,2025-05-25 05:00:00+00:00,9.564,93.0,0.0,54.72288,-3.25057
198,2025-05-25 06:00:00+00:00,9.164,90.0,0.0,54.72288,-3.25057
199,2025-05-25 07:00:00+00:00,9.014,90.0,0.0,54.72288,-3.25057
200,2025-05-25 08:00:00+00:00,9.664,84.0,0.0,54.72288,-3.25057
201,2025-05-25 09:00:00+00:00,8.564,94.0,1.1,54.72288,-3.25057
202,2025-05-25 10:00:00+00:00,9.914,83.0,0.0,54.72288,-3.25057
203,2025-05-25 11:00:00+00:00,9.464,85.0,0.0,54.72288,-3.25057
204,2025-05-25 12:00:00+00:00,9.564,78.0,0.1,54.72288,-3.25057
205,2025-05-25 13:00:00+00:00,10.914,66.0,0.0,54.72288,-3.25057
206,2025-05-25 14:00:00+00:00,9.064,85.0,0.5,54.72288,-3.25057
207,2025-05-25 15:00:00+00:00,10.314,77.0,0.5,54.72288,-3.25057
208,2025-05-25 16:00:00+00:00,9.514,85.0,0.0,54.72288,-3.25057
209,2025-05-25 17:00:00+00:00,10.363999,71.0,0.0,54.72288,-3.25057
210,2025-05-25 18:00:00+00:00,7.014,91.0,0.7,54.72288,-3.25057
211,2025-05-25 19:00:00+00:00,7.6140003,94.0,0.0,54.72288,-3.25057
212,2025-05-25 20:00:00+00:00,7.1639996,90.0,1.1,54.72288,-3.25057
213,2025-05-25 21:00:00+00:00,6.314,94.0,0.0,54.72288,-3.25057
214,2025-05-25 22:00:00+00:00,7.1639996,90.0,0.9,54.72288,-3.25057
215,2025-05-25 23:00:00+00:00,7.514,93.0,0.0,54.72288,-3.25057
216,2025-05-26 00:00:00+00:00,7.4639997,93.0,0.1,54.72288,-3.25057
217,2025-05-26 01:00:00+00:00,7.814,90.0,0.2,54.72288,-3.25057
218,2025-05-26 02:00:00+00:00,7.814,90.0,0.0,54.72288,-3.25057
219,2025-05-26 03:00:00+00:00,7.8639994,89.0,0.0,54.72288,-3.25057
220,2025-05-26 04:00:00+00:00,7.6639996,89.0,0.0,54.72288,-3.25057
221,2025-05-26 05:00:00+00:00,7.9139996,88.0,0.0,54.72288,-3.25057
222,2025-05-26 06:00:00+00:00,8.414,86.0,0.0,54.72288,-3.25057
223,2025-05-26 07:00:00+00:00,8.613999,86.0,0.0,54.72288,-3.25057
224,2025-05-26 08:00:00+00:00,9.714,78.0,0.0,54.72288,-3.25057
225,2025-05-26 09:00:00+00:00,10.714,70.0,0.0,54.72288,-3.25057
226,2025-05-26 10:00:00+00:00,10.314,73.0,0.0,54.72288,-3.25057
227,2025-05-26 11:00:00+00:00,9.964,77.0,0.1,54.72288,-3.25057
228,2025-05-26 12:00:00+00:00,10.064,78.0,0.1,54.72288,-3.25057
229,2025-05-26 13:00:00+00:00,9.613999,85.0,0.4,54.72288,-3.25057
230,2025-05-26 14:00:00+00:00,9.514,90.0,0.3,54.72288,-3.25057
231,2025-05-26 15:00:00+00:00,9.664,90.0,0.3,54.72288,-3.25057
232,2025-05-26 16:00:00+00:00,8.814,95.0,0.4,54.72288,-3.25057
233,2025-05-26 17:00:00+00:00,9.863999,93.0,0.1,54.72288,-3.25057
234,2025-05-26 18:00:00+00:00,9.564,93.0,0.0,54.72288,-3.25057
235,2025-05-26 19:00:00+00:00,9.363999,95.0,0.0,54.72288,-3.25057
236,2025-05-26 20:00:00+00:00,9.613999,95.0,0.1,54.72288,-3.25057
237,2025-05-26 21:00:00+00:00,9.4,93.0,0.7,54.72288,-3.25057
238,2025-05-26 22:00:00+00:00,9.45,94.0,1.1,54.72288,-3.25057
239,2025-05-26 23:00:00+00:00,9.5,95.0,1.1,54.72288,-3.25057
240,2025-05-27 00:00:00+00:00,9.35,96.0,1.1,54.72288,-3.25057
241,2025-05-27 01:00:00+00:00,8.95,97.0,0.1,54.72288,-3.25057
242,2025-05-27 02:00:00+00:00,8.35,97.0,0.1,54.72288,-3.25057
243,2025-05-27 03:00:00+00:00,7.9,97.0,0.1,54.72288,-3.25057
244,2025-05-27 04:00:00+00:00,7.8,96.0,0.0,54.72288,-3.25057
245,2025-05-27 05:00:00+00:00,7.85,94.0,0.0,54.72288,-3.25057
246,2025-05-27 06:00:00+00:00,8.05,91.0,0.0,54.72288,-3.25057
247,2025-05-27 07:00:00+00:00,8.45,88.0,0.2,54.72288,-3.25057
248,2025-05-27 08:00:00+00:00,8.95,85.0,0.2,54.72288,-3.25057
249,2025-05-27 09:00:00+00:00,9.5,81.0,0.2,54.72288,-3.25057
250,2025-05-27 10:00:00+00:00,10.3,76.0,0.1,54.72288,-3.25057
251,2025-05-27 11:00:00+00:00,11.15,71.0,0.1,54.72288,-3.25057
252,2025-05-27 12:00:00+00:00,11.55,69.0,0.1,54.72288,-3.25057
253,2025-05-27 13:00:00+00:00,11.25,73.0,0.3,54.72288,-3.25057
254,2025-05-27 14:00:00+00:00,10.45,79.0,0.3,54.72288,-3.25057
255,2025-05-27 15:00:00+00:00,9.9,84.0,0.3,54.72288,-3.25057
256,2025-05-27 16:00:00+00:00,9.85,85.0,0.2,54.72288,-3.25057
257,2025-05-27 17:00:00+00:00,9.95,85.0,0.2,54.72288,-3.25057
258,2025-05-27 18:00:00+00:00,10.1,85.0,0.2,54.72288,-3.25057
259,2025-05-27 19:00:00+00:00,10.2,88.0,0.4,54.72288,-3.25057
260,2025-05-27 20:00:00+00:00,10.35,92.0,0.4,54.72288,-3.25057
261,2025-05-27 21:00:00+00:00,10.5,95.0,0.4,54.72288,-3.25057
262,2025-05-27 22:00:00+00:00,10.85,96.0,0.5,54.72288,-3.25057
263,2025-05-27 23:00:00+00:00,11.2,96.0,0.5,54.72288,-3.25057
264,2025-05-28 00:00:00+00:00,11.4,96.0,0.5,54.72288,-3.25057
265,2025-05-28 01:00:00+00:00,11.35,96.0,0.3,54.72288,-3.25057
266,2025-05-28 02:00:00+00:00,11.1,95.0,0.3,54.72288,-3.25057
267,2025-05-28 03:00:00+00:00,10.9,95.0,0.3,54.72288,-3.25057
268,2025-05-28 04:00:00+00:00,10.95,95.0,0.1,54.72288,-3.25057
269,2025-05-28 05:00:00+00:00,11.0,95.0,0.1,54.72288,-3.25057
270,2025-05-28 06:00:00+00:00,11.05,94.0,0.1,54.72288,-3.25057
271,2025-05-28 07:00:00+00:00,11.05,92.0,0.2,54.72288,-3.25057
272,2025-05-28 08:00:00+00:00,11.0,90.0,0.2,54.72288,-3.25057
273,2025-05-28 09:00:00+00:00,11.15,88.0,0.2,54.72288,-3.25057
274,2025-05-28 10:00:00+00:00,11.7,87.0,1.1,54.72288,-3.25057
275,2025-05-28 11:00:00+00:00,12.45,87.0,1.1,54.72288,-3.25057
276,2025-05-28 12:00:00+00:00,12.9,87.0,1.1,54.72288,-3.25057
277,2025-05-28 13:00:00+00:00,12.95,87.0,3.3,54.72288,-3.25057
278,2025-05-28 14:00:00+00:00,12.7,87.0,3.3,54.72288,-3.25057
279,2025-05-28 15:00:00+00:00,12.4,87.0,3.3,54.72288,-3.25057
280,2025-05-28 16:00:00+00:00,12.2,87.0,1.9,54.72288,-3.25057
281,2025-05-28 17:00:00+00:00,11.95,87.0,1.9,54.72288,-3.25057
282,2025-05-28 18:00:00+00:00,11.45,87.0,1.9,54.72288,-3.25057
283,2025-05-28 19:00:00+00:00,10.7,85.0,0.2,54.72288,-3.25057
284,2025-05-28 20:00:00+00:00,9.7,83.0,0.2,54.72288,-3.25057
285,2025-05-28 21:00:00+00:00,8.8,82.0,0.2,54.72288,-3.25057
286,2025-05-28 22:00:00+00:00,8.15,83.0,0.0,54.72288,-3.25057
287,2025-05-28 23:00:00+00:00,7.5,86.0,0.0,54.72288,-3.25057
288,2025-05-29 00:00:00+00:00,7.0,88.0,0.0,54.72288,-3.25057
289,2025-05-29 01:00:00+00:00,6.55,90.0,0.0,54.72288,-3.25057
290,2025-05-29 02:00:00+00:00,6.2,93.0,0.0,54.72288,-3.25057
291,2025-05-29 03:00:00+00:00,6.1,94.0,0.0,54.72288,-3.25057
292,2025-05-29 04:00:00+00:00,6.55,93.0,0.0,54.72288,-3.25057
293,2025-05-29 05:00:00+00:00,7.25,91.0,0.0,54.72288,-3.25057
294,2025-05-29 06:00:00+00:00,8.0,89.0,0.0,54.72288,-3.25057
295,2025-05-29 07:00:00+00:00,8.85,86.0,0.1,54.72288,-3.25057
296,2025-05-29 08:00:00+00:00,9.7,83.0,0.1,54.72288,-3.25057
297,2025-05-29 09:00:00+00:00,10.45,80.0,0.1,54.72288,-3.25057
298,2025-05-29 10:00:00+00:00,11.1,76.0,0.1,54.72288,-3.25057
299,2025-05-29 11:00:00+00:00,11.55,73.0,0.1,54.72288,-3.25057
300,2025-05-29 12:00:00+00:00,11.9,70.0,0.1,54.72288,-3.25057
301,2025-05-29 13:00:00+00:00,12.1,69.0,0.1,54.72288,-3.25057
302,2025-05-29 14:00:00+00:00,12.15,69.0,0.1,54.72288,-3.25057
303,2025-05-29 15:00:00+00:00,12.05,70.0,0.1,54.72288,-3.25057
304,2025-05-29 16:00:00+00:00,11.9,71.0,0.0,54.72288,-3.25057
305,2025-05-29 17:00:00+00:00,11.65,72.0,0.0,54.72288,-3.25057
306,2025-05-29 18:00:00+00:00,11.25,74.0,0.0,54.72288,-3.25057
307,2025-05-29 19:00:00+00:00,10.6,76.0,0.0,54.72288,-3.25057
308,2025-05-29 20:00:00+00:00,9.8,78.0,0.0,54.72288,-3.25057
309,2025-05-29 21:00:00+00:00,9.25,80.0,0.0,54.72288,-3.25057
310,2025-05-29 22:00:00+00:00,9.3,82.0,0.0,54.72288,-3.25057
311,2025-05-29 23:00:00+00:00,9.6,84.0,0.0,54.72288,-3.25057
312,2025-05-30 00:00:00+00:00,9.8,86.0,0.0,54.72288,-3.25057
313,2025-05-30 01:00:00+00:00,9.75,88.0,1.2,54.72288,-3.25057
314,2025-05-30 02:00:00+00:00,9.55,90.0,1.2,54.72288,-3.25057
315,2025-05-30 03:00:00+00:00,9.45,91.0,1.2,54.72288,-3.25057
316,2025-05-30 04:00:00+00:00,9.5,92.0,1.2,54.72288,-3.25057
317,2025-05-30 05:00:00+00:00,9.6,92.0,1.2,54.72288,-3.25057
318,2025-05-30 06:00:00+00:00,9.95,92.0,1.2,54.72288,-3.25057
319,2025-05-30 07:00:00+00:00,10.7,91.0,0.4,54.72288,-3.25057
320,2025-05-30 08:00:00+00:00,11.65,88.0,0.4,54.72288,-3.25057
321,2025-05-30 09:00:00+00:00,12.6,86.0,0.4,54.72288,-3.25057
322,2025-05-30 10:00:00+00:00,13.55,84.0,0.4,54.72288,-3.25057
323,2025-05-30 11:00:00+00:00,14.5,81.0,0.4,54.72288,-3.25057
324,2025-05-30 12:00:00+00:00,15.2,79.0,0.4,54.72288,-3.25057
325,2025-05-30 13:00:00+00:00,15.55,77.0,0.0,54.72288,-3.25057
326,2025-05-30 14:00:00+00:00,15.7,75.0,0.0,54.72288,-3.25057
327,2025-05-30 15:00:00+00:00,15.65,74.0,0.0,54.72288,-3.25057
328,2025-05-30 16:00:00+00:00,15.55,73.0,0.0,54.72288,-3.25057
329,2025-05-30 17:00:00+00:00,15.35,72.0,0.0,54.72288,-3.25057
